4695,Bob,76,5,27,47,83,51
4696,Henry,86,54,26,12,57,38
4697,Ivy,91,34,76,30,75,57
4698,Henry,94,70,13,74,92,42
4699,Henry,93,22,80,38,48,29
4700,Frank,17,87,36,47,82,72
4701,Bob,22,92,94,57,49,81
4702,Alice,17,72,56,7,26,99
4703,Alice,58,60,36,93,86,75
4704,Frank,94,100,64,61,38,83
4705,Henry,39,33,3,48,38,43
4706,Frank,16,25,45,12,67,72
4707,Eve,21,37,8,92,82,22
4708,Ivy,41,23,71,32,42,31
4709,Henry,9,60,89,0,37,87
4710,Jack,87,92,38,85,39,50
4711,Frank,6,54,50,61,89,28
4712,Jack,90,31,2,58,21,49
4713,Frank,69,6,91,16,71,43
4714,Eve,12,38,97,82,6,60
4715,Grace,47,67,42,65,8,82
4716,Grace,14,18,70,10,72,65
4717,Alice,65,54,35,22,54,0
4718,David,55,47,60,13,67,44
4719,Jack,84,69,26,38,36,31
4720,Bob,79,78,0,13,49,43
4721,Grace,15,28,97,36,75,6
4722,David,94,60,41,25,77,0
4723,Grace,57,88,19,24,45,12
4724,Eve,26,95,75,24,9,61
4725,Bob,52,74,58,63,45,81
4726,Bob,49,19,93,14,89,45
4727,Frank,27,33,78,79,44,10
4728,Alice,26,78,53,74,1,52
4729,Charlie,96,75,59,27,86,68
4730,Henry,67,9,96,71,90,59
4731,Frank,56,59,81,85,90,0
4732,Bob,77,72,41,83,56,2
4733,Charlie,1,98,47,90,86,65
4734,Jack,23,71,16,31,93,92
4735,Bob,95,21,89,64,38,28
4736,Frank,42,7,53,46,7,82
4737,Eve,3,37,82,96,22,19
4738,David,1,91,55,15,89,46
4739,Eve,7,76,12,47,57,76
4740,Jack,88,90,11,67,48,39
4741,Eve,2,38,60,54,0,59
4742,Ivy,11,29,51,61,54,82
4743,David,20,23,32,88,18,47
4744,Jack,98,55,16,52,36,26
4745,Bob,100,20,25,50,28,56
4746,Grace,83,63,46,18,45,83
4747,Bob,72,22,16,67,54,91
4748,Jack,99,75,51,3,44,44
4749,Jack,50,24,50,32,91,23
4750,Alice,55,8,16,63,1,4
4751,Frank,96,29,92,74,70,0
4752,Charlie,90,27,92,90,80,89
4753,Jack,44,72,46,2,50,42
4754,Henry,59,53,88,76,1,45
4755,Grace,98,56,65,94,2,59
4756,Frank,30,7,98,12,15,21
4757,Jack,98,52,43,87,52,16
4758,Eve,70,99,4,7,15,31
4759,Jack,72,18,48,69,38,87
4760,Henry,9,54,48,74,65,42
4761,Alice,3,93,31,2,87,27
4762,Eve,13,37,86,56,24,42
4763,Alice,0,26,93,34,98,52
4764,Bob,52,75,12,89,0,69
4765,Charlie,69,90,85,11,71,37
4766,Alice,8,4,62,6,60,21
4767,Alice,9,13,73,12,5,83
4768,Charlie,36,77,68,67,95,4
4769,Eve,40,85,10,15,13,86
4770,Grace,29,2,76,17,50,91
4771,Grace,70,28,13,74,19,94
4772,David,16,0,99,54,88,87
4773,Frank,15,86,29,73,68,23
4774,Henry,45,81,15,79,26,40
4775,Alice,24,2,95,51,95,67
4776,Ivy,19,84,88,100,95,0
4777,David,39,96,29,29,18,27
4778,Eve,7,67,52,95,62,36
4779,Frank,9,21,77,67,8,90
4780,Charlie,69,2,76,1,30,73
4781,Charlie,91,54,21,81,30,21
4782,Alice,50,65,15,83,59,83
4783,Eve,47,86,85,28,63,26
4784,Ivy,50,4,6,57,24,69
4785,Charlie,52,92,28,19,48,32
4786,Jack,88,84,76,9,79,66
4787,Charlie,26,22,41,14,7,78
4788,Henry,74,91,9,62,94,49
4789,Grace,0,35,7,75,38,43
4790,Grace,54,61,11,52,34,1
4791,Bob,84,16,76,73,61,75
4792,Ivy,32,17,13,74,53,53
4793,Frank,23,37,36,82,81,8
4794,Henry,47,19,24,37,74,91
4795,Eve,38,57,41,32,59,42
4796,Henry,20,54,94,4,97,44
4797,Jack,86,94,16,96,30,29
4798,Grace,52,1,63,26,78,100
4799,David,75,20,49,92,91,48
4800,Ivy,79,79,67,69,21,88
4801,Ivy,53,85,87,31,73,66
4802,Charlie,38,24,20,12,15,70
4803,Grace,31,35,60,9,80,31
4804,Eve,69,5,70,2,51,34
4805,Eve,28,58,9,38,50,67
4806,Henry,26,30,74,14,96,8
4807,David,14,22,61,71,16,74
4808,Bob,37,59,41,3,23,33
4809,Henry,29,65,21,7,82,79
4810,Henry,8,91,26,89,95,26
4811,Eve,62,31,72,69,56,97
4812,David,18,73,27,3,43,37
4813,Charlie,87,17,5,24,34,52
4814,Eve,98,3,76,64,82,74
4815,David,83,48,66,16,75,91
4816,Eve,57,82,45,84,45,68
4817,Jack,17,65,29,24,91,58
4818,Charlie,55,81,83,46,27,27
4819,Alice,52,43,91,86,17,94
4820,Grace,23,84,96,22,90,16
4821,Ivy,94,8,38,57,40,35
4822,Bob,25,94,90,90,28,98
4823,Jack,78,14,21,22,50,89
4824,David,51,53,46,24,30,77
4825,Jack,67,38,28,93,98,29
4826,David,23,93,98,6,42,82
4827,Eve,18,45,34,3,0,85
4828,Henry,84,2,12,64,53,81
4829,Henry,27,39,72,57,58,57
4830,Alice,19,13,49,64,38,27
4831,Charlie,2,12,86,96,34,50
4832,David,35,36,55,60,48,26
4833,Henry,67,57,49,8,30,94
4834,Grace,26,32,53,21,14,78
4835,Alice,26,61,7,21,65,72
4836,Charlie,63,3,91,55,66,80
4837,Eve,79,82,6,89,18,16
4838,Jack,8,91,67,24,84,82
4839,Frank,77,79,31,71,78,95
4840,Alice,4,46,61,5,64,84
4841,Bob,63,18,15,6,80,36
4842,David,54,7,75,20,19,77
4843,Bob,79,24,98,76,61,70
4844,Grace,17,76,8,84,74,62
4845,Charlie,93,86,26,86,84,85
4846,Eve,27,39,40,31,48,86
4847,Charlie,34,78,7,46,97,54
4848,Henry,53,54,13,89,46,74
4849,David,22,9,69,99,21,63
4850,Charlie,45,70,27,70,12,50
4851,Frank,99,8,49,74,59,88
4852,Henry,45,55,0,20,51,81
4853,Alice,19,33,66,46,34,3
4854,Ivy,96,16,16,19,56,69
4855,Jack,65,67,8,37,21,29
4856,Jack,75,76,60,37,31,2
4857,Jack,27,91,48,75,34,100
4858,Alice,49,65,24,38,55,75
4859,Jack,67,23,7,39,59,81
4860,Grace,51,17,5,49,82,5
4861,Eve,80,40,95,18,5,76
4862,Grace,76,19,20,11,71,63
4863,Jack,24,37,39,6,62,63
4864,David,71,47,94,40,18,9
4865,Bob,16,18,66,8,46,82
4866,Ivy,56,29,63,0,45,93
4867,David,59,2,27,31,37,17
4868,Alice,49,91,41,9,68,32
4869,Frank,62,33,86,95,49,63
4870,Eve,43,29,30,57,85,8
4871,Grace,59,62,90,55,85,50
4872,Ivy,86,64,90,61,81,60
4873,Charlie,70,49,16,18,83,64
4874,Ivy,73,18,29,42,31,3
4875,Henry,70,83,91,2,40,32
4876,Alice,16,8,14,4,46,99
4877,Bob,62,36,84,20,78,91
4878,Charlie,93,34,93,8,4,72
4879,Ivy,45,5,47,68,87,22
4880,Jack,76,26,39,28,94,10
4881,Alice,65,28,5,23,50,54
4882,Alice,10,18,25,98,2,15
4883,Bob,73,77,100,73,15,55
4884,Henry,45,55,20,6,56,20
4885,Charlie,41,62,47,22,88,80
4886,Grace,92,7,19,63,56,83
4887,Frank,66,14,79,22,88,37
4888,David,59,3,89,16,13,71
4889,Eve,47,30,1,49,96,46
4890,Henry,10,11,95,66,59,73
4891,Bob,79,6,47,39,56,35
4892,Eve,86,63,10,71,95,74
4893,Ivy,73,4,78,36,57,65
4894,Charlie,78,67,19,41,47,74
4895,Alice,99,10,14,88,74,89
4896,Grace,48,69,94,98,95,14
4897,Charlie,42,92,21,41,3,22
4898,Henry,25,22,97,36,11,23
4899,Eve,53,31,77,11,1,9
4900,Henry,63,1,52,56,76,14
4901,Jack,8,81,49,99,92,6
4902,Jack,86,15,57,78,24,64
4903,Charlie,62,77,84,5,90,79
4904,Bob,29,58,13,60,6,66
4905,Frank,26,93,5,37,49,30
4906,Henry,60,43,68,76,80,40
4907,Bob,13,34,97,81,61,52
4908,Eve,32,3,32,56,22,10
4909,Grace,88,26,31,65,87,85
4910,Alice,22,49,16,82,92,78
4911,Grace,87,95,68,19,33,18
4912,Jack,68,98,89,93,34,57
4913,Frank,90,12,19,88,87,31
4914,Frank,44,6,3,8,6,85
4915,Alice,25,46,24,92,53,54
4916,David,31,47,99,96,90,36
4917,Ivy,39,38,47,26,12,91
4918,Henry,71,74,12,88,81,20
4919,Grace,57,35,47,30,79,6
4920,Ivy,84,48,90,74,17,72
4921,Bob,75,35,58,2,47,14
4922,David,91,26,11,96,69,84
4923,Charlie,6,20,51,7,53,40
4924,Eve,34,52,37,33,25,86
4925,Jack,63,38,44,14,2,36
4926,Jack,5,57,27,0,58,18
4927,Charlie,73,62,64,47,9,75
4928,Eve,14,98,37,25,79,29
4929,Frank,73,4,11,33,24,78
4930,Ivy,63,23,17,69,77,43
4931,Bob,60,53,97,94,37,8
4932,Eve,28,12,78,80,21,95
4933,Bob,100,17,20,82,93,95
4934,Henry,92,66,86,94,63,76
4935,Eve,58,84,18,99,51,8
4936,Grace,26,53,40,42,74,66
4937,Henry,67,94,21,8,65,26
4938,Eve,84,71,63,28,4,87
4939,Jack,51,48,42,20,34,52
4940,David,60,11,66,90,80,51
4941,Jack,3,89,74,17,78,67
4942,Frank,83,78,98,20,98,16
4943,Ivy,72,69,70,32,72,98
4944,Grace,76,24,95,15,25,71
4945,Grace,24,39,75,90,42,40
4946,Grace,62,25,65,89,87,53
4947,Eve,41,75,7,29,66,44
4948,Charlie,64,7,99,93,59,8
4949,Frank,28,25,45,91,100,63
4950,Charlie,0,30,35,89,51,99
4951,Henry,31,17,49,77,82,24
4952,Charlie,66,2,67,46,41,51
4953,Charlie,51,19,9,45,2,80
4954,Charlie,86,68,78,95,76,62
4955,Ivy,97,21,6,81,45,42
4956,David,95,29,9,33,14,89
4957,Frank,17,67,61,14,67,30
4958,Grace,5,40,54,21,71,81
4959,David,74,42,35,8,49,16
4960,Henry,83,66,66,100,39,34
4961,Alice,61,79,17,64,43,95
4962,Charlie,44,75,52,35,12,88
4963,Ivy,60,24,93,9,97,55
4964,David,64,64,89,88,36,68
4965,Alice,33,17,31,83,21,88
4966,Henry,6,43,42,61,69,39
4967,Ivy,7,5,13,22,23,24
4968,Alice,0,40,8,4,6,46
4969,Ivy,40,59,29,16,9,46
4970,Grace,4,31,55,37,17,19
4971,Grace,79,84,94,28,90,9
4972,Grace,85,34,48,40,31,94
4973,Ivy,9,56,92,42,81,9
4974,Ivy,9,16,95,15,93,34
4975,Alice,53,57,64,87,24,74
4976,David,46,30,22,82,77,60
4977,Eve,90,57,93,35,75,45
4978,Charlie,97,30,22,82,10,15
4979,Frank,17,65,75,8,14,82
4980,Jack,4,45,83,50,58,10
4981,Charlie,43,62,63,88,19,81
4982,Jack,24,58,69,2,5,22
4983,Charlie,57,56,36,14,4,66
4984,Henry,56,88,56,60,80,58
4985,Grace,16,54,51,16,33,91
4986,Henry,44,65,85,32,50,14
4987,Jack,66,15,97,74,27,6
4988,Grace,95,67,58,4,12,73
4989,Henry,15,92,75,85,96,45
4990,Charlie,68,49,46,31,86,71
4991,Alice,52,12,76,35,2,48
4992,Charlie,100,36,50,48,45,30
4993,David,52,52,93,18,5,76
4994,Frank,5,99,0,81,39,40
4995,David,17,69,55,23,82,70
4996,Jack,36,10,51,56,32,36
4997,Eve,15,84,0,78,39,83
4998,Henry,9,75,78,92,9,32
4999,Eve,60,18,87,81,37,98
5000,David,51,46,45,4,36,0
5001,David,1,76,85,46,37,93
5002,Henry,29,28,46,41,52,62
5003,Charlie,32,33,8,24,58,48
5004,Grace,40,29,54,42,48,61
5005,Ivy,52,7,55,95,61,54
5006,David,65,12,30,18,35,39
5007,Ivy,48,14,64,4,75,83
5008,Alice,70,16,86,25,30,48
5009,Grace,18,1,19,17,72,39
5010,David,22,89,80,12,9,46
5011,Frank,34,38,79,38,90,82
5012,Ivy,21,14,3,47,56,47
5013,Frank,12,2,54,43,79,5
5014,Bob,19,24,55,35,37,86
5015,Eve,61,12,77,4,40,84
5016,Henry,58,57,31,64,84,66
5017,Bob,43,77,94,16,69,35
5018,Eve,92,35,21,5,100,35
5019,Alice,59,60,98,25,11,69
5020,Charlie,5,28,6,7,13,63
5021,David,74,94,41,52,72,15
5022,David,92,74,31,46,15,37
5023,Charlie,56,72,8,39,57,98
5024,Charlie,49,89,49,73,73,9
5025,Jack,71,14,73,2,94,48
5026,Jack,12,41,38,15,93,7
5027,Grace,2,48,88,53,91,5
5028,Ivy,77,65,77,41,69,46
5029,Charlie,17,92,95,22,42,56
5030,David,25,80,93,51,72,85
5031,Grace,12,70,93,90,65,33
5032,Ivy,53,38,20,80,38,40
5033,Eve,25,80,50,87,67,5
5034,Charlie,51,97,62,39,70,5
5035,David,53,27,45,40,95,57
5036,Henry,1,31,27,34,68,7
5037,Bob,68,36,99,47,42,82
5038,Ivy,77,89,76,66,57,82
5039,Frank,93,3,28,21,89,93
5040,Bob,67,14,92,81,44,100
5041,David,86,60,18,67,21,97
5042,David,67,18,18,59,21,71
5043,Henry,18,33,15,34,63,61
5044,Jack,81,19,62,26,22,28
5045,Alice,50,58,18,66,32,84
5046,Frank,54,62,36,88,94,7
5047,David,35,94,68,40,41,89
5048,Henry,18,85,74,48,50,73
5049,Henry,100,22,58,100,90,36
5050,David,90,81,8,70,87,56
5051,Alice,65,95,0,98,39,52
5052,Frank,43,22,86,86,10,96
5053,Eve,4,70,73,40,47,54
5054,Jack,76,21,43,62,51,25
5055,Ivy,62,4,13,99,45,67
5056,Ivy,0,25,9,4,99,41
5057,Jack,8,45,23,52,37,83
5058,Henry,17,5,0,75,47,28
5059,Henry,96,53,74,50,51,20
5060,Frank,59,66,51,13,56,79
5061,Jack,81,51,27,48,15,8
5062,Alice,49,66,62,75,35,35
5063,Bob,1,28,86,64,54,82
5064,Eve,87,73,31,32,6,60
5065,Henry,75,26,81,81,13,51
5066,Eve,18,48,94,46,21,0
5067,Alice,23,22,99,21,77,92
5068,David,66,66,74,25,71,60
5069,Grace,83,83,21,23,57,88
5070,Bob,42,38,58,68,53,96
5071,Grace,82,75,100,92,35,11
5072,David,79,93,76,3,99,71
5073,Frank,5,76,92,48,36,32
5074,Alice,20,47,62,92,94,3
5075,Charlie,97,66,36,20,40,44
5076,Frank,36,11,21,22,93,49
5077,Charlie,83,20,69,80,61,83
5078,Ivy,91,41,53,9,33,19
5079,Frank,36,93,21,28,2,87
5080,Bob,94,60,60,22,62,4
5081,Ivy,95,26,73,27,45,97
5082,Charlie,44,62,94,53,39,61
5083,Bob,66,33,26,61,50,33
5084,Henry,62,43,64,1,78,90
5085,Eve,27,62,92,41,78,20
5086,Bob,2,62,11,38,33,36
5087,Eve,93,42,53,11,49,66
5088,Alice,59,77,5,48,47,77
5089,Charlie,93,36,28,27,96,48
5090,Bob,15,79,38,28,30,30
5091,Frank,21,60,29,42,78,82
5092,Henry,63,29,31,46,68,75
5093,Eve,53,33,41,79,22,24
5094,Eve,37,71,40,16,79,53
5095,Ivy,77,12,48,66,8,72
5096,Frank,96,23,68,38,35,69
5097,Grace,34,71,55,74,87,67
5098,Eve,90,16,72,2,69,28
5099,Jack,24,92,56,72,46,14
5100,Eve,57,55,78,19,27,56
5101,Jack,32,25,39,49,54,75
5102,David,62,65,97,51,19,35
5103,Charlie,6,65,35,17,64,23
5104,Jack,66,83,98,70,59,50
5105,Bob,84,26,57,23,7,41
5106,David,70,40,5,23,78,2
5107,Alice,39,43,76,6,25,98
5108,David,43,38,75,20,78,45
5109,Alice,63,50,69,100,29,85
5110,Bob,24,30,68,35,35,12
5111,Frank,9,89,23,71,88,78
5112,Henry,52,29,16,85,66,65
5113,Jack,57,65,85,72,30,14
5114,Eve,81,0,32,60,49,27
5115,Alice,68,40,94,87,6,8
5116,Jack,72,7,50,55,78,47
5117,Charlie,70,2,90,13,7,9
5118,Eve,44,81,75,34,62,31
5119,Eve,71,6,9,95,20,5
5120,Alice,2,92,16,9,38,32
5121,Bob,51,40,19,5,15,78
5122,Jack,20,47,90,23,99,53
5123,Charlie,75,74,80,60,24,96
5124,David,67,74,93,38,29,75
5125,Charlie,49,85,81,18,47,95
5126,Eve,21,48,68,19,5,79
5127,Ivy,39,93,65,43,8,37
5128,Alice,22,76,75,78,9,5
5129,Frank,93,24,7,49,82,32
5130,Jack,56,85,32,45,67,2
5131,Frank,10,60,21,78,86,86
5132,Grace,58,52,74,62,63,32
5133,Bob,19,57,6,34,1,42
5134,Eve,56,65,92,89,18,99
5135,Charlie,10,55,94,99,37,42
5136,Eve,23,3,87,10,32,56
5137,Grace,95,8,13,38,19,38
5138,Charlie,83,41,70,76,50,82
5139,Bob,3,4,76,12,91,20
5140,Ivy,90,31,15,67,15,97
5141,Alice,71,90,14,85,50,3
5142,Alice,8,82,48,90,79,81
5143,Henry,68,68,72,59,57,42
5144,Frank,98,97,91,88,60,90
5145,Jack,1,8,3,52,17,44
5146,Charlie,7,6,37,7,34,23
5147,Jack,98,7,91,46,87,44
5148,Henry,51,84,73,54,59,35
5149,Ivy,66,28,33,77,48,33
5150,Grace,94,72,19,6,19,14
5151,David,17,51,54,94,24,56
5152,David,46,20,89,67,86,5
5153,Frank,38,83,54,28,59,4
5154,Alice,0,5,12,77,65,92
5155,David,71,0,66,63,93,51
5156,Eve,99,60,74,84,48,55
5157,Eve,35,67,30,21,65,33
5158,Charlie,47,88,64,43,93,65
5159,Ivy,36,100,72,56,8,32
5160,Alice,85,69,10,61,39,50
5161,Henry,97,24,82,61,91,34
5162,Alice,12,44,3,68,98,63
5163,David,92,84,18,100,84,6
5164,Jack,0,27,14,12,64,42
5165,Henry,12,57,18,33,73,61
5166,Alice,73,81,81,71,38,8
5167,Frank,77,88,81,82,61,60
5168,Henry,58,75,97,66,44,66
5169,Henry,86,10,36,98,18,15
5170,Bob,94,48,50,67,19,57
5171,Eve,23,54,5,14,58,51
5172,Henry,0,36,22,6,24,93
5173,Charlie,53,97,49,98,58,61
5174,Bob,72,48,69,75,69,49
5175,Frank,6,74,53,4,15,54
5176,David,84,89,87,87,84,43
5177,David,88,51,68,93,85,58
5178,David,31,98,74,79,50,57
5179,Jack,52,82,22,16,88,91
5180,Charlie,46,42,96,95,9,40
5181,Alice,5,12,73,91,16,66
5182,Henry,27,37,41,35,99,83
5183,Grace,52,84,4,61,49,52
5184,Ivy,29,62,27,77,22,37
5185,Charlie,49,93,22,6,19,18
5186,Ivy,73,61,11,35,29,100
5187,Henry,20,78,3,86,97,41
5188,Jack,73,19,78,78,13,93
5189,Frank,5,91,3,16,98,81
5190,Ivy,38,54,80,20,3,99
5191,Jack,14,15,45,36,33,78
5192,Bob,99,82,24,43,97,91
5193,Charlie,83,98,8,82,42,53
5194,Frank,58,78,21,40,5,61
5195,Frank,59,31,30,8,25,37
5196,Henry,76,18,61,46,10,35
5197,David,21,89,11,91,35,15
5198,Grace,34,69,74,79,79,92
5199,Henry,0,8,22,54,63,24
5200,Eve,21,23,30,32,51,62
5201,Alice,0,100,64,68,70,29
5202,Ivy,72,7,48,5,69,11
5203,Grace,33,53,67,62,84,14
5204,Alice,19,46,71,46,11,59
5205,Frank,2,5,6,69,87,91
5206,Frank,63,47,18,21,95,97
5207,Jack,61,47,91,20,55,89
5208,David,90,42,90,23,30,95
5209,Charlie,71,75,69,6,35,98
5210,Charlie,8,46,56,75,8,30
5211,Eve,45,19,29,1,67,55
5212,Alice,98,98,89,11,11,99
5213,Henry,52,90,95,65,33,73
5214,Grace,15,34,99,1,37,93
5215,Frank,15,32,41,84,69,1
5216,Jack,29,62,10,94,57,19
5217,Charlie,93,94,78,52,94,81
5218,Jack,89,55,16,81,20,16
5219,Alice,59,54,69,8,60,91
5220,Frank,64,51,31,1,84,48
5221,Frank,51,4,100,6,40,34
5222,Alice,85,19,8,34,57,57
5223,Ivy,99,30,98,31,32,61
5224,Eve,36,17,58,69,71,51
5225,Henry,8,49,12,25,96,75
5226,Ivy,23,30,68,55,82,33
5227,Ivy,6,9,56,73,70,88
5228,Grace,47,71,95,7,43,53
5229,Charlie,47,89,54,71,24,57
5230,Bob,89,1,25,3,21,80
5231,Alice,29,69,57,51,44,67
5232,Eve,0,11,39,70,97,39
5233,Ivy,4,17,37,73,18,46
5234,Frank,61,35,67,55,45,16
5235,David,81,71,24,11,28,52
5236,Jack,20,21,40,42,6,2
5237,Alice,48,17,65,48,33,94
5238,Ivy,85,97,47,99,43,74
5239,Alice,68,54,81,63,88,51
5240,Charlie,14,46,15,92,49,29
5241,Eve,78,31,3,2,2,13
5242,Jack,80,14,68,55,35,10
5243,Eve,41,4,92,51,67,60
5244,Bob,94,81,85,71,42,30
5245,Henry,44,77,87,23,38,36
5246,Eve,66,90,99,31,70,28
5247,Frank,48,44,52,42,0,43
5248,David,35,72,59,31,44,36
5249,Ivy,91,90,62,70,82,61
5250,Eve,79,14,30,80,76,57
5251,Ivy,13,74,83,26,62,52
5252,Eve,58,39,2,16,0,43
5253,Bob,52,46,70,72,30,72
5254,Henry,58,24,57,55,52,48
5255,Henry,92,77,23,41,92,60
5256,David,35,10,44,99,88,44
5257,Grace,78,81,35,73,69,99
5258,Ivy,53,11,3,29,11,73
5259,Frank,16,72,64,67,66,16
5260,Alice,7,0,65,61,77,25
5261,Alice,35,48,63,29,41,3
5262,Henry,2,49,24,10,31,27
5263,Eve,49,85,62,29,6,97
5264,David,41,61,75,98,72,76
5265,David,91,91,40,9,27,42
5266,Henry,29,64,3,44,81,49
5267,Charlie,64,89,1,50,16,73
5268,Alice,14,36,48,14,88,54
5269,Charlie,52,74,44,76,13,28
5270,Bob,84,30,55,46,6,76
5271,Alice,15,49,86,2,67,63
5272,Henry,7,78,54,1,41,3
5273,Ivy,38,54,42,21,88,33
5274,Ivy,73,45,67,35,35,88
5275,Charlie,84,17,59,67,36,1
5276,Bob,83,68,37,10,74,28
5277,Jack,20,46,2,27,75,38
5278,Grace,57,66,27,86,7,81
5279,Henry,63,5,97,60,15,33
5280,Alice,6,70,74,94,55,56
5281,Grace,34,3,46,39,46,8
5282,Alice,85,30,55,3,35,90
5283,Grace,77,14,74,67,14,90
5284,Grace,72,92,7,27,88,100
5285,Alice,99,47,61,83,57,0
5286,Eve,80,92,35,38,89,51
5287,Bob,42,17,7,18,75,29
5288,Bob,65,57,62,71,10,44
5289,Charlie,15,60,31,45,78,96
5290,Frank,47,79,52,31,83,86
5291,Alice,63,85,0,78,74,8
5292,Grace,6,17,48,62,14,18
5293,Ivy,85,12,5,23,46,4
5294,Jack,71,73,48,1,50,35
5295,Frank,38,48,61,53,86,47
5296,Alice,50,100,32,15,28,86
5297,David,85,66,88,29,84,34
5298,Ivy,19,82,57,87,38,100
5299,Alice,59,67,93,49,99,76
5300,Henry,78,14,65,16,61,99
5301,Bob,47,63,14,89,77,16
5302,Grace,42,44,29,30,44,1
5303,David,81,51,18,79,76,80
5304,David,10,69,65,34,44,80
5305,Frank,48,61,4,93,19,88
5306,Henry,11,52,92,43,75,70
5307,Charlie,9,35,42,1,6,25
5308,Bob,70,58,27,12,99,34
5309,Henry,44,26,77,28,26,34
5310,David,26,52,84,28,42,5
5311,Alice,9,54,99,41,15,59
5312,Bob,30,67,87,58,38,18
5313,Grace,100,81,80,82,89,35
5314,Bob,27,54,53,56,0,36
5315,Bob,23,11,77,5,30,26
5316,Bob,29,6,85,26,90,30
5317,Charlie,61,33,3,24,49,57
5318,Frank,89,0,49,76,77,2
5319,Bob,90,12,19,87,75,7
5320,Ivy,93,9,79,87,81,95
5321,Jack,39,52,72,17,49,70
5322,Grace,63,64,87,70,78,9
5323,Ivy,78,22,59,31,61,54
5324,Charlie,97,42,8,56,14,44
5325,Eve,9,50,38,64,42,88
5326,Frank,89,47,64,66,75,94
5327,Frank,13,45,99,26,64,49
5328,Grace,32,98,51,21,82,39
5329,Jack,5,73,84,37,26,94
5330,Jack,54,97,0,71,46,3
5331,Frank,45,3,37,8,22,82
5332,David,72,64,98,100,43,66
5333,Grace,89,79,37,13,78,10
5334,Henry,80,2,10,99,75,84
5335,Frank,31,52,23,19,63,59
5336,Charlie,35,88,43,51,48,95
5337,Frank,16,81,43,16,100,27
5338,Jack,73,98,15,69,58,29
5339,Bob,34,82,21,53,62,98
5340,Alice,48,58,6,94,74,15
5341,Henry,15,31,8,4,76,21
5342,Grace,57,55,0,94,5,14
5343,Eve,59,86,30,39,58,73
5344,David,39,11,10,16,36,50
5345,Bob,52,75,46,65,32,3
5346,Ivy,51,95,29,17,18,36
5347,Ivy,3,79,89,41,81,74
5348,Grace,58,1,47,79,50,28
5349,Eve,34,12,60,58,29,10
5350,Jack,65,56,72,46,36,90
5351,Frank,18,70,8,90,79,21
5352,Bob,65,22,92,10,70,97
5353,Henry,93,44,86,36,10,95
5354,Eve,40,68,64,70,28,92
5355,Ivy,73,83,35,49,86,12
5356,Frank,39,43,13,37,86,63
5357,Eve,70,6,61,48,84,48
5358,Grace,8,76,73,90,39,7
5359,Bob,60,47,2,56,49,34
5360,Ivy,87,2,79,45,79,69
5361,Eve,84,14,25,51,100,65
5362,Alice,38,21,6,98,61,69
5363,Alice,9,18,55,57,12,70
5364,Eve,22,55,63,100,21,14
5365,Bob,5,7,24,81,45,59
5366,Alice,94,98,83,16,20,66
5367,Frank,82,84,74,84,10,26
5368,Eve,95,85,27,98,61,77
5369,Ivy,42,2,97,8,56,98
5370,Eve,55,26,73,74,61,4
5371,Jack,12,17,59,45,99,36
5372,Henry,79,83,85,26,98,90
5373,Ivy,38,7,92,29,63,26
5374,Bob,46,3,24,70,63,49
5375,Frank,24,15,21,78,53,54
5376,Bob,41,79,79,14,96,30
5377,Frank,84,73,57,92,12,96
5378,Charlie,73,99,40,85,84,65
5379,Frank,39,93,42,90,81,100
5380,Grace,16,94,71,78,100,43
5381,David,55,95,75,63,26,14
5382,Eve,71,9,49,80,96,58
5383,Frank,19,25,83,94,75,7
5384,Alice,94,28,55,78,63,29
5385,Eve,32,58,92,87,16,96
5386,Ivy,47,0,28,77,34,21
5387,Alice,21,66,54,92,65,40
5388,Jack,2,37,6,95,41,40
5389,David,47,50,97,90,39,74
5390,Bob,34,0,26,28,5,96
5391,David,56,76,71,69,45,20
5392,Henry,17,23,84,86,83,1
5393,Eve,75,9,41,60,99,26
5394,Charlie,44,89,4,15,53,18
5395,Jack,95,90,1,12,60,97
5396,Jack,24,11,84,85,15,34
5397,Henry,100,42,63,37,66,52
5398,Henry,49,3,86,38,84,45
5399,Frank,74,71,1,61,63,29
5400,Ivy,60,100,83,68,40,0
5401,Grace,48,24,31,1,99,6
5402,Frank,2,26,60,19,21,100
5403,Jack,3,0,23,0,47,62
5404,Grace,42,14,22,51,7,49
5405,Charlie,52,44,49,28,96,56
5406,Alice,78,89,52,27,84,60
5407,Alice,93,33,58,33,36,64
5408,Henry,91,91,10,73,35,58
5409,David,97,94,32,11,73,11
5410,Frank,50,95,92,0,77,48
5411,Frank,38,86,9,76,30,6
5412,Grace,43,7,37,49,53,82
5413,Charlie,60,64,33,77,76,57
5414,Charlie,62,12,64,25,4,80
5415,Alice,89,39,47,51,53,69
5416,Grace,13,3,65,79,70,24
5417,Bob,70,25,80,60,61,36
5418,David,30,71,94,85,98,56
5419,Alice,66,45,36,31,10,34
5420,Charlie,86,10,7,18,70,64
5421,Bob,60,43,69,38,57,86
5422,Jack,58,23,16,62,31,40
5423,Henry,97,84,51,95,39,28
5424,Grace,14,48,7,95,91,19
5425,Jack,59,97,52,95,68,23
5426,Bob,28,89,58,16,82,3
5427,Eve,53,59,85,68,47,81
5428,Ivy,70,3,74,90,95,17
5429,Eve,85,81,64,11,69,66
5430,Grace,99,92,95,62,8,100
